"MacroTrends Data Download"
"CPB - Historical Price and Volume Data"
"NOTE: Historical prices are adjusted for splits AND dividends"

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


date,open,high,low,close,volume
1985-07-01,2.0054,2.0385,2.0054,2.0385,833600
1985-07-02,2.0578,2.0578,2.0444,2.0476,232000
1985-07-03,2.0417,2.0486,2.0353,2.0385,265600
1985-07-05,2.0410,2.0543,2.0378,2.0476,273600
1985-07-08,2.0553,2.0751,2.0553,2.0751,825600
1985-07-09,2.0765,2.1299,2.0765,2.1299,577600
1985-07-10,2.1264,2.1464,2.1198,2.1299,683200
1985-07-11,2.1299,2.1331,2.1264,2.1299,478400
1985-07-12,2.1274,2.1274,2.1208,2.1208,227200
1985-07-15,2.1218,2.1351,2.1116,2.1116,236800
1985-07-16,2.1106,2.1208,2.1106,2.1208,507200
1985-07-17,2.1225,2.1391,2.1193,2.1391,555200
1985-07-18,2.1341,2.1341,2.1208,2.1208,137600
1985-07-19,2.1190,2.1257,2.0857,2.1025,371200
1985-07-22,2.0944,2.0944,2.0740,2.0842,411200
1985-07-23,2.0771,2.0771,1.9970,2.0202,422400
1985-07-24,2.0185,2.0353,2.0019,2.0019,534400
1985-07-25,2.0002,2.0135,1.9767,1.9836,417600
1985-07-26,1.9864,2.0061,1.9829,1.9928,348800
1985-07-29,1.9943,1.9943,1.9577,1.9745,697600
1985-07-30,1.9575,1.9575,1.9105,1.9105,865600
1985-07-31,1.9139,1.9868,1.9139,1.9836,910400
1985-08-01,1.9745,1.9745,1.9345,1.9745,242000
1985-08-02,1.9789,2.0194,1.9789,1.9928,316800
1985-08-05,1.9982,2.0180,1.9715,2.0111,345600
1985-08-06,2.0068,2.0271,1.9471,1.9471,540000
1985-08-07,1.9512,2.0111,1.9448,2.0111,575200
1985-08-08,2.0098,2.0568,1.9969,2.0568,474400
1985-08-09,2.0540,2.0743,2.0274,2.0476,486400
1985-08-12,2.0476,2.0540,2.0007,2.0476,485600
1985-08-13,2.0496,2.0496,2.0294,2.0294,345600
1985-08-14,2.0314,2.0314,2.0047,2.0111,308800
1985-08-15,2.0063,2.0202,2.0063,2.0202,183200
1985-08-16,2.0172,2.0172,1.9836,1.9836,168800
1985-08-19,1.9913,2.0111,1.9913,2.0111,200000
1985-08-20,2.0083,2.0153,2.0019,2.0019,493600
1985-08-21,2.0047,2.1249,1.9982,2.0111,460000
1985-08-22,2.0083,2.0153,1.9955,2.0019,243200
1985-08-23,1.9992,2.0056,1.9928,1.9928,69600
1985-08-26,1.9928,1.9992,1.9928,1.9928,134400
1985-08-27,1.9955,2.0019,1.9955,2.0019,121600
1985-08-28,2.0019,2.0019,1.9816,2.0019,301600
1985-08-29,2.0047,2.0180,1.9982,2.0111,168000
1985-08-30,2.0056,2.0125,1.9859,1.9928,326400
1985-09-03,1.9906,1.9906,1.9767,1.9836,128000
1985-09-04,1.9906,2.0040,1.9772,1.9836,328000
1985-09-05,1.9767,1.9906,1.9767,1.9836,141600
1985-09-06,1.9836,2.0034,1.9767,1.9836,100000
1985-09-09,1.9943,2.0476,1.9943,2.0476,185600
1985-09-10,2.0454,2.0785,2.0385,2.0385,178400
1985-09-11,2.0454,2.0722,2.0385,2.0385,178400
1985-09-12,2.0358,2.0561,2.0160,2.0294,451200
1985-09-13,2.0258,2.0322,1.9325,1.9928,308000
1985-09-16,1.9955,2.0019,1.9688,2.0019,158400
1985-09-17,1.9999,2.0469,1.9797,2.0202,384000
1985-09-18,2.0172,2.0172,1.9703,1.9836,396800
1985-09-19,1.9859,2.0056,1.9789,1.9928,56800
1985-09-20,1.9912,2.0178,1.9379,1.9379,327200
1985-09-23,1.9399,1.9863,1.9197,1.9197,392800
1985-09-24,1.9352,2.0019,1.9352,2.0019,488000
1985-09-25,2.0053,2.0524,1.9850,2.0385,439200
1985-09-26,2.0316,2.0454,2.0252,2.0385,371200
1985-09-30,2.0484,2.1017,2.0484,2.0751,495200
1985-10-01,2.1266,2.2529,2.0594,2.2396,748000
1985-10-02,2.2595,2.2730,2.1654,2.2122,996800
1985-10-03,2.2106,2.2579,2.2041,2.2579,724800
1985-10-04,2.2299,2.2299,2.2030,2.2030,264000
1985-10-07,2.2047,2.2047,2.1175,2.1573,420800
1985-10-08,2.1627,2.2299,2.1627,2.2030,417600
1985-10-09,2.2268,2.3207,2.2268,2.2670,1524000
1985-10-10,2.2670,2.3008,2.2332,2.2670,984000
1985-10-11,2.2670,2.2670,2.2471,2.2670,309600
1985-10-14,2.2601,2.2740,2.2536,2.2670,232800
1985-10-15,2.2744,2.4224,2.2545,2.4224,1702400
1985-10-16,2.4197,2.4939,2.3525,2.4133,1347200
1985-10-17,2.4155,2.4155,2.3746,2.3950,1089600
1985-10-18,2.3944,2.5020,2.3810,2.4956,1172000
1985-10-21,2.4907,2.4907,2.4166,2.4499,422400
1985-10-22,2.4558,2.4628,2.4020,2.4224,591200
1985-10-23,2.4102,2.4102,2.3493,2.3493,504000
1985-10-24,2.3466,2.3606,2.2998,2.3402,255200
1985-10-25,2.3402,2.3606,2.3267,2.3402,275200
1985-10-28,2.3207,2.3207,2.2670,2.2670,409600
1985-10-29,2.2757,2.3096,2.2417,2.2487,548800
1985-10-30,2.2406,2.2808,2.1799,2.1939,710400
1985-10-31,2.1966,2.2095,2.1627,2.2030,592000
1985-11-01,2.2137,2.2945,2.2137,2.2945,596800
1985-11-04,2.2918,2.2988,2.2584,2.2853,227200
1985-11-05,2.2853,2.2988,2.2719,2.2853,360000
1985-11-06,2.2820,2.2885,2.2149,2.2487,305600
1985-11-07,2.2541,2.2810,2.2337,2.2670,589600
1985-11-08,2.2843,2.3853,2.2843,2.3584,872000
1985-11-11,2.3698,2.4977,2.3698,2.4773,1057600
1985-11-12,2.4832,2.4832,2.4364,2.4499,1874400
1985-11-13,2.4450,2.4584,2.4047,2.4316,815200
1985-11-14,2.4300,2.4499,2.4230,2.4499,890400
1985-11-15,2.4466,2.4466,2.4063,2.4133,457600
1985-11-18,2.4117,2.4386,2.3913,2.4316,402400
1985-11-19,2.4337,2.4407,2.4203,2.4407,235200
1985-11-20,2.4439,2.4773,2.4299,2.4773,568000
1985-11-21,2.4730,2.4864,2.4396,2.4864,2128000
1985-11-22,2.4889,2.8791,2.4889,2.7241,6428800
1985-11-25,2.6864,2.6864,2.5994,2.6327,1434400
1985-11-26,2.6327,2.6391,2.5789,2.6327,1399200
1985-11-27,2.6353,2.8300,2.6353,2.7698,5197600
1985-11-29,2.8602,2.9477,2.8602,2.9069,3688800
1985-12-02,2.9059,2.9059,2.8117,2.8521,2356800
1985-12-03,2.8488,2.8488,2.8085,2.8155,746400
1985-12-04,2.8249,2.9795,2.8249,2.9526,3550400
1985-12-05,2.9575,3.1252,2.9241,3.0715,2484800
1985-12-06,3.0472,3.0472,2.9398,2.9800,1635200
1985-12-09,2.9843,2.9843,2.9370,2.9709,1139200
1985-12-10,2.9609,2.9609,2.7725,2.7789,2234400
1985-12-11,2.7778,2.8790,2.7713,2.8521,1385600
1985-12-12,2.8494,2.8558,2.7822,2.8429,785600
1985-12-13,2.8451,2.8580,2.8182,2.8246,670400
1985-12-16,2.8182,2.8515,2.7849,2.8246,828800
1985-12-17,2.8295,2.8295,2.7424,2.7424,988000
1985-12-18,2.7429,2.7902,2.7429,2.7698,1058400
1985-12-19,2.7666,2.9412,2.7532,2.8338,3170400
1985-12-20,2.8332,2.8735,2.7795,2.8064,1696800
1985-12-23,2.8112,2.8246,2.7843,2.8246,1481600
1985-12-24,2.8107,2.8107,2.7768,2.7972,584000
1985-12-26,2.7794,2.7794,2.6854,2.7058,786400
1985-12-27,2.7112,2.7445,2.7042,2.7241,921600
1985-12-30,2.7181,2.7251,2.6580,2.6784,708000
1985-12-31,2.6778,2.6907,2.6370,2.6510,2476000
1986-01-02,2.6510,2.6510,2.6306,2.6510,478400
1986-01-03,2.6749,2.7220,2.6407,2.7149,494400
1986-01-06,2.7149,2.7290,2.6814,2.7149,1338400
1986-01-07,2.7149,2.7290,2.7149,2.7149,938400
1986-01-08,2.7157,2.7298,2.6144,2.6144,1683200
1986-01-09,2.6155,2.6155,2.5001,2.5413,1512800
1986-01-10,2.5388,2.5659,2.5047,2.5047,442400
1986-01-13,2.5050,2.5662,2.4644,2.5321,1158400
1986-01-14,2.5300,2.5500,2.5030,2.5230,392800
1986-01-15,2.5230,2.5435,2.5030,2.5230,253600
1986-01-16,2.5247,2.5318,2.4977,2.5047,347200
1986-01-17,2.4999,2.5340,2.4529,2.4864,424800
1986-01-20,2.4936,2.5543,2.4665,2.5413,696800
1986-01-21,2.5344,2.5474,2.4733,2.5138,624800
1986-01-22,2.5172,2.5237,2.4089,2.4224,950400
1986-01-23,2.4265,2.4607,2.3859,2.3859,534400
1986-01-24,2.3801,2.4407,2.3801,2.4407,871200
1986-01-27,2.4389,2.4999,2.3989,2.4864,694400
1986-01-28,2.4929,2.4929,2.4523,2.4864,447200
1986-01-29,2.4864,2.5135,2.4658,2.4864,597600
1986-01-30,2.4829,2.5230,2.4759,2.5230,666400
1986-01-31,2.5207,2.6089,2.5142,2.5413,1110400
1986-02-03,2.5559,2.6300,2.5559,2.6235,760000
1986-02-04,2.6262,2.6668,2.5720,2.6327,1006400
1986-02-05,2.6330,2.6671,2.6130,2.6601,394400
1986-02-06,2.6550,2.6550,2.5943,2.6144,388000
1986-02-07,2.6100,2.6300,2.5759,2.6235,523200
1986-02-10,2.6276,2.6341,2.5799,2.5870,339200
1986-02-11,2.5826,2.6096,2.5826,2.5961,966400
1986-02-12,2.5961,2.6096,2.5826,2.5961,356000
1986-02-13,2.5969,2.6510,2.5969,2.6510,655200
1986-02-14,2.6510,2.6780,2.6445,2.6510,1326400
1986-02-18,2.6371,2.6371,2.5965,2.6235,805600
1986-02-19,2.6239,2.6575,2.6174,2.6510,775200
1986-02-20,2.6520,2.7332,2.6456,2.7332,1056800
1986-02-21,2.7355,2.7626,2.6949,2.7149,1487200
1986-02-24,2.7054,2.7054,2.6378,2.6784,1431200
1986-02-25,2.6831,2.7037,2.6766,2.6967,748800
1986-02-26,2.6946,2.7146,2.6810,2.6875,828800
1986-02-27,2.6860,2.7672,2.6795,2.7607,1190400
1986-02-28,2.7749,2.8155,2.7749,2.8155,1195200
1986-03-03,2.8181,2.8387,2.8116,2.8246,760000
1986-03-04,2.8197,2.8879,2.8132,2.8338,1530400
1986-03-05,2.8324,2.8865,2.8184,2.8795,1052800
1986-03-06,2.8839,2.9180,2.8368,2.8704,636800
1986-03-07,2.8677,2.9083,2.8406,2.8612,457600
1986-03-10,2.8662,2.8933,2.8521,2.8521,460800
1986-03-11,2.8578,2.9183,2.8578,2.8978,544800
1986-03-12,2.9046,2.9929,2.8981,2.9252,1350400
1986-03-13,2.9200,2.9471,2.8795,2.8795,658400
1986-03-14,2.8816,2.8951,2.8475,2.8886,1136800
1986-03-17,2.8909,2.8909,2.8433,2.8704,485600
1986-03-18,2.8677,2.8812,2.8342,2.8612,410400
1986-03-19,2.8635,2.8765,2.8294,2.8429,1204800
1986-03-20,2.8471,2.8883,2.8471,2.8612,673600
1986-03-21,2.8658,2.8658,2.8246,2.8246,775200
1986-03-24,2.8342,2.8612,2.8342,2.8612,492800
1986-03-25,2.8639,2.8839,2.8498,2.8704,697600
1986-03-26,2.8958,2.9906,2.8958,2.9435,1821600
1986-03-27,2.9533,3.0346,2.9533,3.0075,1560000
1986-03-31,3.0555,3.0555,2.9807,3.0349,624800
1986-04-01,3.0170,3.1052,3.0170,3.0440,1349600
1986-04-02,3.0506,3.0506,2.9754,3.0440,1610400
1986-04-03,3.0463,3.0801,2.9711,2.9983,1012800
1986-04-04,2.9949,2.9949,2.8588,2.8795,1196800
1986-04-07,2.8776,2.9250,2.8504,2.8978,708000
1986-04-08,2.9026,2.9500,2.9026,2.9435,1068800
1986-04-09,2.9455,3.0207,2.9455,2.9526,1568800
1986-04-10,2.9569,2.9569,2.9161,2.9161,496000
1986-04-11,2.9095,2.9367,2.8889,2.9161,1811200
1986-04-14,2.9187,3.0145,2.9187,3.0075,516000
1986-04-15,3.0073,3.0481,2.9800,2.9800,717600
1986-04-16,2.9847,3.0321,2.9847,2.9983,716000
1986-04-17,2.9985,3.0394,2.9778,3.0258,2097600
1986-04-18,3.0215,3.0759,2.9807,3.0623,916000
1986-04-21,3.0586,3.1809,3.0586,3.1537,790400
1986-04-22,3.1601,3.2009,3.0718,3.1263,1300000
1986-04-23,3.1242,3.1242,3.0556,3.1172,931200
1986-04-24,3.1151,3.1559,3.1015,3.1080,442400
1986-04-25,3.1153,3.1697,3.1153,3.1354,783200
1986-04-28,3.1328,3.1535,3.1198,3.1263,462400
1986-04-29,3.1285,3.1285,3.0469,3.0806,852800
1986-04-30,3.0732,3.0732,2.9644,2.9709,1136800
1986-05-01,2.9616,2.9616,2.8929,2.9343,402400
1986-05-02,2.9369,2.9707,2.9228,2.9435,1018400
1986-05-05,2.9370,2.9777,2.9304,2.9435,404800
1986-05-06,2.9474,2.9616,2.9273,2.9343,1376800
1986-05-07,2.9368,2.9368,2.8953,2.9161,488000
1986-05-08,2.9114,2.9179,2.8907,2.8978,629600
1986-05-09,2.9021,2.9157,2.8405,2.8612,716000
1986-05-12,2.8612,2.8819,2.8476,2.8612,460800
1986-05-13,2.8610,2.8747,2.8065,2.8338,493600
1986-05-14,2.8300,2.9323,2.8234,2.9252,994400
1986-05-15,2.9245,2.9517,2.8429,2.8429,1848800
1986-05-16,2.8310,2.8310,2.7493,2.7972,1362400
1986-05-19,2.7996,2.8062,2.7789,2.7789,968800
1986-05-20,2.7793,2.8474,2.7657,2.8338,612000
1986-05-21,2.8314,2.8793,2.8107,2.8521,1324000
1986-05-22,2.8576,2.9800,2.8576,2.9800,1240000
1986-05-23,2.9784,3.0464,2.9648,3.0258,885600
1986-05-27,3.0280,3.0623,3.0280,3.0623,552000
1986-05-28,3.0642,3.0642,2.9754,3.0440,1551200
1986-05-29,3.0378,3.0715,3.0106,3.0715,968800
1986-05-30,3.0722,3.1537,3.0656,3.1537,2166400
1986-06-02,3.1584,3.2194,3.1377,3.1720,1308800
1986-06-03,3.1702,3.2044,3.1631,3.1903,884000
1986-06-04,3.1890,3.3457,3.1760,3.3457,2384000
1986-06-05,3.3366,3.3366,3.2821,3.3366,979200
1986-06-06,3.3181,3.3181,3.2565,3.2908,1161600
1986-06-09,3.2740,3.2740,3.1858,3.1994,750400
1986-06-10,3.1877,3.1877,3.1540,3.1812,453600
1986-06-11,3.1821,3.2908,3.1755,3.2908,554400
1986-06-12,3.3112,3.3455,3.3112,3.3183,711200
1986-06-13,3.3096,3.3705,3.3096,3.3640,782400
1986-06-16,3.3709,3.3910,3.3093,3.3366,1209600
1986-06-17,3.3245,3.3245,3.2291,3.2634,428800
1986-06-18,3.2634,3.2765,3.2427,3.2634,389600
1986-06-19,3.2567,3.2839,3.2360,3.2360,1275200
1986-06-20,3.2431,3.3183,3.2294,3.3183,887200
1986-06-23,3.3141,3.3207,3.2456,3.3000,723200
1986-06-24,3.2974,3.3246,3.2908,3.2908,851200
1986-06-25,3.2937,3.3617,3.2730,3.3274,798400
1986-06-26,3.3276,3.3755,3.3211,3.3548,617600
1986-06-27,3.3498,3.3705,3.3433,3.3640,255200
1986-06-30,3.4056,3.5285,3.4056,3.5285,1767200
1986-07-01,3.5541,3.7524,3.5470,3.6839,2626400
1986-07-02,3.6929,3.6929,3.6382,3.6382,1244800
1986-07-03,3.6355,3.6492,3.5601,3.6016,1201600
1986-07-07,3.6085,3.6288,3.3960,3.4097,1685600
1986-07-08,3.3640,3.3640,3.2956,3.3640,2018400
1986-07-09,3.3804,3.4762,3.3733,3.4554,671200
1986-07-10,3.4737,3.5011,3.4190,3.5011,776800
1986-07-11,3.5396,3.5396,3.4920,3.5194,660800
1986-07-14,3.5074,3.5074,3.4188,3.4188,614400
1986-07-15,3.3821,3.4095,3.2589,3.3000,684800
1986-07-16,3.3254,3.3528,3.3117,3.3183,350400
1986-07-17,3.3230,3.4051,3.3230,3.3914,711200
1986-07-18,3.3823,3.4371,3.3686,3.4097,495200
1986-07-21,3.4162,3.4370,3.4097,3.4097,364800
1986-07-22,3.3823,3.4508,3.3752,3.4371,500000
1986-07-23,3.4371,3.4437,3.4163,3.4371,303200
1986-07-24,3.4371,3.4644,3.4300,3.4371,1612800
1986-07-25,3.4373,3.4985,3.4373,3.4920,795200
1986-07-28,3.4848,3.5193,3.4717,3.4920,726400
1986-07-29,3.4737,3.5010,3.4671,3.4737,1066400
1986-07-30,3.4802,3.5010,3.4671,3.4737,806400
1986-07-31,3.4645,3.4919,3.4574,3.4645,311200
1986-08-01,3.4553,3.4625,3.4280,3.4280,233600
1986-08-04,3.4168,3.4574,3.3413,3.4371,632800
1986-08-05,3.4574,3.4645,3.4164,3.4645,388800
1986-08-06,3.4920,3.4920,3.4646,3.4920,295200
1986-08-07,3.4736,3.5217,3.4462,3.4462,933600
1986-08-08,3.4488,3.4625,3.4077,3.4280,317600
1986-08-11,3.4370,3.4436,3.3955,3.4097,482400
1986-08-12,3.3979,3.3979,3.3093,3.3640,664000
1986-08-13,3.3366,3.4324,3.3366,3.3640,1304000
1986-08-14,3.3803,3.4488,3.3732,3.4280,1338400
1986-08-15,3.4169,3.4782,3.4169,3.4645,911200
1986-08-18,3.4803,3.5148,3.4327,3.5011,2982400
1986-08-19,3.5123,3.6153,3.5058,3.5742,1928000
1986-08-20,3.5468,3.5813,3.5123,3.5194,1183200
1986-08-21,3.5286,3.5625,3.4804,3.5559,4680800
1986-08-22,3.5449,3.5925,3.5449,3.5925,734400
1986-08-25,3.5858,3.5858,3.5174,3.5377,751200
1986-08-26,3.5103,3.5722,3.5038,3.5651,772000
1986-08-27,3.5742,3.5945,3.5535,3.5742,522400
1986-08-28,3.5808,3.5873,3.5535,3.5742,311200
1986-08-29,3.5814,3.6291,3.5672,3.6291,724800
1986-09-02,3.6289,3.6426,3.4646,3.4920,708800
1986-09-03,3.4554,3.4970,3.4352,3.4828,562400
1986-09-04,3.4848,3.4848,3.4645,3.4645,816800
1986-09-05,3.4461,3.4669,3.3641,3.3914,677600
1986-09-08,3.4051,3.4051,3.3159,3.3914,541600
1986-09-09,3.3913,3.4252,3.3230,3.3640,465600
1986-09-10,3.3802,3.3873,3.3391,3.3457,808800
1986-09-11,3.3333,3.3333,3.1010,3.1354,1633600
1986-09-12,3.1578,3.1988,2.9117,2.9800,1646400
1986-09-15,2.9964,3.0511,2.9143,3.0166,1064800
1986-09-16,3.0212,3.0349,2.9392,3.0349,521600
1986-09-17,3.0486,3.0831,3.0284,3.0623,704000
1986-09-18,3.0668,3.0734,2.9983,2.9983,969600
1986-09-19,3.0395,3.0806,3.0187,3.0806,1030400
1986-09-22,3.1145,3.1145,2.9915,3.0806,737600
1986-09-23,3.0857,3.0988,3.0441,3.0715,425600
1986-09-24,3.0758,3.0829,3.0075,3.0075,760800
1986-09-25,3.0120,3.0257,2.9233,2.9983,874400
1986-09-26,2.9689,3.0373,2.9689,2.9892,382400
1986-09-29,2.9551,2.9688,2.8867,2.9343,848000
1986-09-30,2.9710,3.0459,2.9568,2.9983,714400
1986-10-01,3.1172,3.1381,3.0142,3.1172,887200
1986-10-02,3.1353,3.2246,3.1353,3.1629,988000
1986-10-03,3.1608,3.2362,3.1536,3.1812,724800
1986-10-06,3.1809,3.2360,3.1809,3.2360,488000
1986-10-07,3.2361,3.2499,3.1882,3.2086,365600
1986-10-08,3.2243,3.2309,3.1902,3.2177,272800
1986-10-09,3.2015,3.2225,3.1740,3.1812,392000
1986-10-10,3.1719,3.2137,3.1719,3.1994,284000
1986-10-13,3.1948,3.2433,3.1882,3.2086,256000
1986-10-14,3.2376,3.3682,3.2376,3.3274,1276000
1986-10-15,3.3088,3.4810,3.3088,3.4188,2008800
1986-10-16,3.4396,3.4672,3.4121,3.4462,1250400
1986-10-17,3.4330,3.4462,3.3984,3.4462,572000
1986-10-20,3.4332,3.4332,3.3435,3.3914,380800
1986-10-21,3.3782,3.3914,3.3507,3.3914,159200
1986-10-22,3.3803,3.3869,3.3594,3.3731,197600
1986-10-23,3.3867,3.4483,3.3867,3.4280,716800
1986-10-24,3.4098,3.4582,3.3823,3.3823,362400
1986-10-27,3.3751,3.3889,3.3613,3.3823,352000
1986-10-28,3.3638,3.4739,3.3638,3.4188,912800
1986-10-29,3.4227,3.4711,3.4227,3.4645,1140000
1986-10-30,3.4645,3.4711,3.4436,3.4645,908800
1986-10-31,3.4396,3.4606,3.4187,3.4462,340800
1986-11-03,3.4606,3.4606,3.4259,3.4462,253600
1986-11-04,3.4304,3.4783,3.4233,3.4645,398400
1986-11-05,3.4534,3.4947,3.4187,3.4462,880800
1986-11-06,3.4351,3.4483,3.3801,3.4280,372800
1986-11-07,3.4032,3.4235,3.3685,3.3823,289600
1986-11-10,3.3684,3.4371,3.3684,3.4371,424000
1986-11-11,3.4509,3.4509,3.4234,3.4371,216800
1986-11-12,3.4261,3.4398,3.3848,3.3914,296000
1986-11-13,3.3850,3.3916,3.3366,3.3366,575200
1986-11-14,3.3411,3.3686,3.3411,3.3548,200000
1986-11-17,3.3436,3.3711,3.3161,3.3640,528800
1986-11-18,3.3487,3.3487,3.1903,3.1903,912000
1986-11-19,3.1902,3.2243,3.1693,3.2177,851200
1986-11-20,3.2288,3.2564,3.1881,3.2360,448000
1986-11-21,3.2751,3.3026,3.1925,3.2817,1684800
1986-11-24,3.2724,3.3342,3.2653,3.3000,929600
1986-11-25,3.3046,3.3112,3.2771,3.2908,472000
1986-11-26,3.2816,3.3091,3.2816,3.3091,234400
1986-11-28,3.3065,3.3406,3.2999,3.3274,281600
1986-12-01,3.3234,3.3234,3.2612,3.3091,467200
1986-12-02,3.3065,3.3478,3.2855,3.3274,835200
1986-12-03,3.3507,3.4057,3.3364,3.3914,729600
1986-12-04,3.4075,3.5105,3.4075,3.4554,1249600
1986-12-05,3.4647,3.4713,3.4162,3.4371,843200
1986-12-08,3.4143,3.4352,3.3802,3.4005,878400
1986-12-09,3.4032,3.4098,3.3685,3.3823,546400
1986-12-10,3.3614,3.3890,3.3477,3.3548,884000
1986-12-11,3.3276,3.3276,3.2451,3.2726,652800
1986-12-12,3.2633,3.2980,3.2495,3.2908,293600
1986-12-15,3.2751,3.2817,3.2201,3.2817,628800
1986-12-16,3.2934,3.3000,3.2516,3.3000,416000
1986-12-17,3.2791,3.3137,3.2725,3.3000,289600
1986-12-18,3.2934,3.3209,3.2862,3.3000,573600
1986-12-19,3.2860,3.3823,3.2723,3.3823,1624000
1986-12-22,3.3752,3.3824,3.3130,3.3548,800000
1986-12-23,3.3276,3.3485,3.2726,3.2726,604800
1986-12-24,3.2960,3.3026,3.2613,3.2817,576800
1986-12-26,3.2771,3.2980,3.2771,3.2908,268000
1986-12-29,3.3001,3.3001,3.2451,3.2451,555200
1986-12-30,3.2414,3.2480,3.1654,3.1720,1460000
1986-12-31,3.1492,3.1630,3.0804,3.1354,686400
1987-01-02,3.1812,3.1878,3.1258,3.1812,340000
1987-01-05,3.2035,3.2590,3.2035,3.2451,852800
1987-01-06,3.2587,3.2726,3.2448,3.2726,604800
1987-01-07,3.2451,3.2518,3.2241,3.2451,2027200
1987-01-08,3.2518,3.2590,3.2241,3.2451,692000
1987-01-09,3.2382,3.2726,3.2171,3.2726,623200
1987-01-12,3.2707,3.2707,3.2086,3.2086,1203200
1987-01-13,3.2047,3.2180,3.1903,3.1903,866400
1987-01-14,3.1963,3.2451,3.1963,3.2451,504000
1987-01-15,3.2427,3.2493,3.2011,3.2360,727200
1987-01-16,3.2388,3.2455,3.1761,3.2177,1244800
1987-01-19,3.1972,3.2177,3.1557,3.2177,510400
1987-01-20,3.2263,3.3232,3.2125,3.2817,1164800
1987-01-21,3.2751,3.2961,3.2197,3.2269,850400
1987-01-22,3.2249,3.2388,3.1696,3.2177,2135200
1987-01-23,3.2656,3.4043,3.2307,3.3000,2841600
1987-01-26,3.2795,3.3421,3.2518,3.3000,554400
1987-01-27,3.3208,3.3485,3.2509,3.3274,964000
1987-01-28,3.3139,3.3621,3.2861,3.3000,744800
1987-01-29,3.3119,3.3258,3.2288,3.2360,968800
1987-01-30,3.2424,3.2767,3.2357,3.2634,793600
1987-02-02,3.2762,3.3316,3.2629,3.3183,526400
1987-02-03,3.3344,3.3488,3.3000,3.3000,707200
1987-02-04,3.2828,3.3731,3.2756,3.3731,2000800
1987-02-05,3.3640,3.4194,3.3224,3.3640,1198400
1987-02-06,3.3615,3.3687,3.3271,3.3548,1031200
1987-02-09,3.3551,3.3690,3.3208,3.3274,629600
1987-02-10,3.3341,3.3413,3.2786,3.3274,964800
1987-02-11,3.3385,3.3523,3.3036,3.3457,1025600
1987-02-12,3.3277,3.3487,3.2933,3.3000,623200
1987-02-13,3.3161,3.3714,3.2950,3.3366,780000
1987-02-17,3.3501,3.3712,3.3363,3.3640,511200
1987-02-18,3.3776,3.4263,3.3709,3.3914,1653600
1987-02-19,3.3859,3.4280,3.3582,3.4280,873600
1987-02-20,3.4371,3.4582,3.4232,3.4371,1052800
1987-02-23,3.4413,3.4762,3.3582,3.4280,915200
1987-02-24,3.4368,3.4784,3.4368,3.4645,588800
1987-02-25,3.4554,3.4759,3.4410,3.4554,758400
1987-02-26,3.4396,3.4462,3.3702,3.4462,904800
1987-02-27,3.4322,3.4875,3.4183,3.4737,835200
1987-03-02,3.4856,3.5061,3.4435,3.4645,608000
1987-03-03,3.4944,3.5155,3.4806,3.5011,634400
1987-03-04,3.5077,3.5559,3.4938,3.5559,1036000
1987-03-05,3.5402,3.5884,3.5329,3.5468,527200
1987-03-06,3.5487,3.5559,3.4868,3.5559,822400
1987-03-09,3.5443,3.5654,3.5100,3.5377,915200
1987-03-10,3.5423,3.5978,3.5423,3.5834,844800
1987-03-11,3.6130,3.6202,3.5853,3.5925,768000
1987-03-12,3.5872,3.6565,3.5800,3.6565,680800
1987-03-13,3.6593,3.6804,3.6382,3.6382,876000
1987-03-16,3.6199,3.6332,3.5989,3.6199,634400
1987-03-17,3.6219,3.6978,3.6219,3.6839,868000
1987-03-18,3.7094,3.7505,3.6745,3.7022,1492800
1987-03-19,3.6978,3.7393,3.6773,3.6839,524000
1987-03-20,3.6807,3.7571,3.6807,3.7571,1638400
1987-03-23,3.7593,3.8075,3.7382,3.7936,1108000
1987-03-24,3.7886,3.9061,3.7886,3.8850,787200
1987-03-25,3.8900,3.8900,3.8069,3.8485,760800
1987-03-26,3.8667,3.9222,3.8667,3.8667,1101600
1987-03-27,3.8667,3.9017,3.8667,3.8667,1020800
1987-03-30,3.7687,3.8030,3.7271,3.7753,936000
1987-03-31,3.7820,3.8374,3.7615,3.8302,1501600
1987-04-01,3.8302,3.8441,3.7817,3.8302,966400
1987-04-02,3.8485,3.8557,3.8351,3.8485,498400
1987-04-03,3.8246,3.9287,3.7829,3.8942,964000
1987-04-06,3.8827,3.9311,3.8827,3.9033,484800
1987-04-07,3.8850,3.9335,3.8778,3.8850,532800
1987-04-08,3.8755,3.9033,3.8688,3.9033,826400
1987-04-09,3.8942,3.9153,3.8942,3.8942,428800
1987-04-10,3.9004,3.9283,3.9004,3.9216,640000
1987-04-13,3.9133,3.9272,3.8437,3.8576,727200
1987-04-14,3.7554,3.7765,3.6786,3.6931,1888000
1987-04-15,3.7014,3.7782,3.6802,3.7571,702400
1987-04-16,3.7452,3.8287,3.7452,3.7936,879200
