"MacroTrends Data Download"
"AAPL - Historical Price and Volume Data"
"NOTE: Historical prices are adjusted for splits AND dividends"

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


date,open,high,low,close,volume
1980-12-12,0.4244,0.4262,0.4244,0.4244,117258400
1980-12-15,0.4042,0.4042,0.4023,0.4023,43971200
1980-12-16,0.3745,0.3745,0.3728,0.3728,26432000
1980-12-17,0.3819,0.3838,0.3819,0.3819,21610400
1980-12-18,0.3931,0.3949,0.3931,0.3931,18362400
1980-12-19,0.4170,0.4190,0.4170,0.4170,12157600
1980-12-22,0.4374,0.4392,0.4374,0.4374,9340800
1980-12-23,0.4559,0.4576,0.4559,0.4559,11737600
1980-12-24,0.4798,0.4817,0.4798,0.4798,12000800
1980-12-26,0.5241,0.5258,0.5241,0.5241,13893600
1980-12-29,0.5314,0.5334,0.5314,0.5314,23290400
1980-12-30,0.5204,0.5204,0.5185,0.5185,17220000
1980-12-31,0.5056,0.5056,0.5038,0.5038,8937600
1981-01-02,0.5093,0.5130,0.5093,0.5093,5415200
1981-01-05,0.5000,0.5000,0.4982,0.4982,8932000
1981-01-06,0.4779,0.4779,0.4761,0.4761,11289600
1981-01-07,0.4576,0.4576,0.4559,0.4559,13921600
1981-01-08,0.4483,0.4483,0.4466,0.4466,9956800
1981-01-09,0.4706,0.4724,0.4706,0.4706,5376000
1981-01-12,0.4706,0.4706,0.4668,0.4668,5924800
1981-01-13,0.4522,0.4522,0.4503,0.4503,5762400
1981-01-14,0.4522,0.4539,0.4522,0.4522,3572800
1981-01-15,0.4613,0.4650,0.4613,0.4613,3516800
1981-01-16,0.4594,0.4594,0.4576,0.4576,3348800
1981-01-19,0.4852,0.4872,0.4852,0.4852,10393600
1981-01-20,0.4724,0.4724,0.4706,0.4706,7520800
1981-01-21,0.4798,0.4835,0.4798,0.4798,3976000
1981-01-22,0.4852,0.4891,0.4852,0.4852,8887200
1981-01-23,0.4852,0.4872,0.4835,0.4835,2805600
1981-01-26,0.4779,0.4779,0.4761,0.4761,6160000
1981-01-27,0.4761,0.4761,0.4724,0.4724,5924800
1981-01-28,0.4594,0.4594,0.4576,0.4576,7039200
1981-01-29,0.4429,0.4429,0.4410,0.4410,10976000
1981-01-30,0.4207,0.4207,0.4170,0.4170,11547200
1981-02-02,0.3949,0.3949,0.3931,0.3931,5941600
1981-02-03,0.4077,0.4097,0.4077,0.4077,4788000
1981-02-04,0.4225,0.4244,0.4225,0.4225,6966400
1981-02-05,0.4225,0.4262,0.4225,0.4225,1982400
1981-02-06,0.4244,0.4262,0.4244,0.4244,3466400
1981-02-09,0.4060,0.4060,0.4023,0.4023,4188800
1981-02-10,0.4023,0.4042,0.4023,0.4023,4586400
1981-02-11,0.3912,0.3912,0.3893,0.3893,3460800
1981-02-12,0.3875,0.3875,0.3857,0.3857,3640000
1981-02-13,0.3801,0.3801,0.3764,0.3764,2788800
1981-02-17,0.3857,0.3875,0.3857,0.3857,3068800
1981-02-18,0.4023,0.4060,0.4023,0.4023,4810400
1981-02-19,0.3801,0.3801,0.3784,0.3784,5577600
1981-02-20,0.3599,0.3599,0.3580,0.3580,6092800
1981-02-23,0.3635,0.3654,0.3635,0.3635,3528000
1981-02-24,0.3543,0.3543,0.3506,0.3506,4244800
1981-02-25,0.3728,0.3745,0.3728,0.3728,4872000
1981-02-26,0.3784,0.3801,0.3784,0.3784,2710400
1981-02-27,0.3912,0.3949,0.3912,0.3912,3690400
1981-03-02,0.3931,0.3949,0.3931,0.3931,2940000
1981-03-03,0.3893,0.3893,0.3875,0.3875,4043200
1981-03-04,0.3857,0.3857,0.3838,0.3838,3427200
1981-03-05,0.3838,0.3838,0.3819,0.3819,1344000
1981-03-06,0.3819,0.3819,0.3784,0.3784,2900800
1981-03-09,0.3506,0.3506,0.3488,0.3488,3830400
1981-03-10,0.3341,0.3341,0.3322,0.3322,7095200
1981-03-11,0.3229,0.3229,0.3192,0.3192,7464800
1981-03-12,0.3322,0.3341,0.3322,0.3322,14812000
1981-03-13,0.3302,0.3302,0.3285,0.3285,57825600
1981-03-16,0.3415,0.3450,0.3415,0.3415,9307200
1981-03-17,0.3580,0.3617,0.3580,0.3580,10936800
1981-03-18,0.3801,0.3838,0.3801,0.3801,9234400
1981-03-19,0.3784,0.3784,0.3764,0.3764,9452800
1981-03-20,0.3801,0.3838,0.3801,0.3801,3651200
1981-03-23,0.3949,0.3986,0.3949,0.3949,5504800
1981-03-24,0.3949,0.3949,0.3931,0.3931,7039200
1981-03-25,0.3893,0.3893,0.3857,0.3857,1764000
1981-03-26,0.3801,0.3801,0.3784,0.3784,3068800
1981-03-27,0.3673,0.3673,0.3654,0.3654,3063200
1981-03-30,0.3654,0.3691,0.3654,0.3654,2475200
1981-03-31,0.3654,0.3654,0.3617,0.3617,3998400
1981-04-01,0.3599,0.3599,0.3580,0.3580,8517600
1981-04-02,0.3893,0.3912,0.3893,0.3893,7851200
1981-04-03,0.3912,0.3931,0.3912,0.3912,4121600
1981-04-06,0.3857,0.3857,0.3838,0.3838,5700800
1981-04-07,0.3819,0.3819,0.3801,0.3801,2671200
1981-04-08,0.3986,0.4023,0.3986,0.3986,5488000
1981-04-09,0.4060,0.4077,0.4060,0.4060,3124800
1981-04-10,0.4116,0.4133,0.4116,0.4116,8366400
1981-04-13,0.4116,0.4133,0.4116,0.4116,4015200
1981-04-14,0.4116,0.4133,0.4116,0.4116,1663200
1981-04-15,0.3931,0.3931,0.3912,0.3912,8512000
1981-04-16,0.3708,0.3708,0.3691,0.3691,5969600
1981-04-20,0.3801,0.3819,0.3801,0.3801,8836800
1981-04-21,0.4060,0.4077,0.4060,0.4060,7134400
1981-04-22,0.4207,0.4225,0.4207,0.4207,4748800
1981-04-23,0.4318,0.4336,0.4318,0.4318,14504000
1981-04-24,0.4318,0.4318,0.4281,0.4281,8764000
1981-04-27,0.4262,0.4262,0.4244,0.4244,9632000
1981-04-28,0.4190,0.4190,0.4170,0.4170,8047200
1981-04-29,0.4133,0.4133,0.4116,0.4116,3410400
1981-04-30,0.4190,0.4225,0.4190,0.4190,3152800
1981-05-01,0.4190,0.4225,0.4190,0.4190,4138400
1981-05-04,0.4190,0.4190,0.4170,0.4170,3612000
1981-05-05,0.4170,0.4170,0.4151,0.4151,4384800
1981-05-06,0.4060,0.4060,0.4042,0.4042,4737600
1981-05-07,0.4097,0.4116,0.4097,0.4097,2340800
1981-05-08,0.4133,0.4151,0.4133,0.4133,1976800
1981-05-11,0.4060,0.4060,0.4042,0.4042,2984800
1981-05-12,0.4042,0.4097,0.4042,0.4042,1064000
1981-05-13,0.4042,0.4077,0.4023,0.4023,1226400
1981-05-14,0.4005,0.4005,0.3967,0.3967,1232000
1981-05-15,0.4060,0.4116,0.4060,0.4060,1226400
1981-05-18,0.4133,0.4170,0.4133,0.4133,1041600
1981-05-19,0.4077,0.4077,0.4060,0.4060,6356000
1981-05-20,0.4190,0.4225,0.4190,0.4190,3320800
1981-05-21,0.4429,0.4448,0.4429,0.4429,8052800
1981-05-22,0.4632,0.4668,0.4632,0.4632,7856800
1981-05-26,0.4632,0.4632,0.4613,0.4613,21336000
1981-05-27,0.4872,0.4891,0.4872,0.4872,37374400
1981-05-28,0.4872,0.4891,0.4872,0.4872,18496800
1981-05-29,0.4891,0.4909,0.4891,0.4891,14845600
1981-06-01,0.4891,0.4909,0.4891,0.4891,12812800
1981-06-02,0.4668,0.4668,0.4650,0.4650,10108000
1981-06-03,0.4650,0.4687,0.4650,0.4650,9861600
1981-06-04,0.4742,0.4761,0.4742,0.4742,14016800
1981-06-05,0.4687,0.4687,0.4668,0.4668,14420000
1981-06-08,0.4522,0.4522,0.4503,0.4503,23374400
1981-06-09,0.4594,0.4613,0.4594,0.4594,29898400
1981-06-10,0.4650,0.4706,0.4650,0.4650,6305600
1981-06-11,0.4852,0.4872,0.4852,0.4852,9744000
1981-06-12,0.4817,0.4817,0.4798,0.4798,6451200
1981-06-15,0.4798,0.4798,0.4779,0.4779,35940800
1981-06-16,0.4706,0.4706,0.4687,0.4687,9312800
1981-06-17,0.4632,0.4632,0.4613,0.4613,6893600
1981-06-18,0.4613,0.4632,0.4594,0.4594,5762400
1981-06-19,0.4483,0.4483,0.4466,0.4466,6876800
1981-06-22,0.4318,0.4318,0.4300,0.4300,2710400
1981-06-23,0.4374,0.4410,0.4374,0.4374,3757600
1981-06-24,0.4300,0.4300,0.4262,0.4262,5756800
1981-06-25,0.4355,0.4374,0.4355,0.4355,6064800
1981-06-26,0.4336,0.4336,0.4300,0.4300,5947200
1981-06-29,0.4190,0.4190,0.4151,0.4151,2648800
1981-06-30,0.3857,0.3857,0.3838,0.3838,8976800
1981-07-01,0.3819,0.3819,0.3801,0.3801,42616000
1981-07-02,0.3801,0.3819,0.3801,0.3801,7571200
1981-07-06,0.3708,0.3708,0.3673,0.3673,4132800
1981-07-07,0.3708,0.3745,0.3708,0.3708,3959200
1981-07-08,0.3857,0.3875,0.3857,0.3857,4155200
1981-07-09,0.3580,0.3580,0.3561,0.3561,8220800
1981-07-10,0.3302,0.3302,0.3285,0.3285,13792800
1981-07-13,0.3358,0.3376,0.3358,0.3358,11435200
1981-07-14,0.3506,0.3543,0.3506,0.3506,4944800
1981-07-15,0.3599,0.3617,0.3599,0.3599,2738400
1981-07-16,0.3691,0.3728,0.3691,0.3691,3808000
1981-07-17,0.3819,0.3838,0.3819,0.3819,4956000
1981-07-20,0.3580,0.3580,0.3561,0.3561,5913600
1981-07-21,0.3561,0.3561,0.3543,0.3543,7985600
1981-07-22,0.3376,0.3376,0.3341,0.3341,5667200
1981-07-23,0.3432,0.3450,0.3432,0.3432,8612800
1981-07-24,0.3543,0.3561,0.3543,0.3543,7212800
1981-07-27,0.3691,0.3708,0.3691,0.3691,4334400
1981-07-28,0.3580,0.3580,0.3561,0.3561,5712000
1981-07-29,0.3525,0.3525,0.3506,0.3506,3875200
1981-07-30,0.3635,0.3673,0.3635,0.3635,2475200
1981-07-31,0.3691,0.3708,0.3691,0.3691,2738400
1981-08-03,0.3691,0.3691,0.3654,0.3654,3108000
1981-08-04,0.3708,0.3728,0.3708,0.3708,7918400
1981-08-05,0.3819,0.3838,0.3819,0.3819,4373600
1981-08-06,0.3745,0.3745,0.3728,0.3728,2632000
1981-08-07,0.3728,0.3745,0.3728,0.3728,2301600
1981-08-11,0.3654,0.3654,0.3617,0.3617,17864000
1981-08-12,0.3561,0.3561,0.3543,0.3543,6568800
1981-08-13,0.3450,0.3450,0.3432,0.3432,6871200
1981-08-14,0.3415,0.3415,0.3376,0.3376,6048000
1981-08-17,0.3302,0.3302,0.3267,0.3267,4726400
1981-08-18,0.3229,0.3229,0.3192,0.3192,4250400
1981-08-19,0.3192,0.3192,0.3156,0.3156,5168800
1981-08-20,0.3192,0.3211,0.3192,0.3192,4278400
1981-08-21,0.3009,0.3009,0.2972,0.2972,10477600
1981-08-24,0.2805,0.2805,0.2786,0.2786,5768000
1981-08-25,0.2859,0.2879,0.2859,0.2859,10175200
1981-08-26,0.2824,0.2824,0.2805,0.2805,8400000
1981-08-27,0.2824,0.2842,0.2824,0.2824,6479200
1981-08-28,0.2972,0.2989,0.2972,0.2972,9508800
1981-08-31,0.2972,0.2989,0.2972,0.2972,10236800
1981-09-01,0.3156,0.3174,0.3156,0.3156,9256800
1981-09-02,0.3211,0.3229,0.3211,0.3211,4844000
1981-09-03,0.3082,0.3082,0.3044,0.3044,9368800
1981-09-04,0.3026,0.3026,0.3009,0.3009,3813600
1981-09-08,0.2933,0.2933,0.2916,0.2916,6361600
1981-09-09,0.2916,0.2933,0.2916,0.2916,7632800
1981-09-10,0.2933,0.2952,0.2933,0.2933,8702400
1981-09-11,0.2916,0.2916,0.2898,0.2898,4384800
1981-09-14,0.2824,0.2824,0.2805,0.2805,6921600
1981-09-15,0.2750,0.2750,0.2731,0.2731,4877600
1981-09-16,0.2694,0.2694,0.2675,0.2675,4838400
1981-09-17,0.2620,0.2620,0.2601,0.2601,4844000
1981-09-18,0.2620,0.2640,0.2620,0.2620,6580000
1981-09-21,0.2640,0.2657,0.2640,0.2640,12258400
1981-09-22,0.2510,0.2510,0.2492,0.2492,11855200
1981-09-23,0.2473,0.2473,0.2436,0.2436,7050400
1981-09-24,0.2436,0.2436,0.2417,0.2417,4575200
1981-09-25,0.2141,0.2141,0.2104,0.2104,8652000
1981-09-28,0.2123,0.2141,0.2123,0.2123,22932000
1981-09-29,0.2234,0.2251,0.2234,0.2234,23671200
1981-09-30,0.2251,0.2269,0.2251,0.2251,12499200
1981-10-01,0.2251,0.2269,0.2251,0.2251,15282400
1981-10-02,0.2436,0.2455,0.2436,0.2436,11261600
1981-10-05,0.2510,0.2547,0.2510,0.2510,10774400
1981-10-06,0.2510,0.2510,0.2492,0.2492,7089600
1981-10-07,0.2640,0.2675,0.2640,0.2640,9710400
1981-10-08,0.2731,0.2750,0.2731,0.2731,7772800
1981-10-09,0.2750,0.2786,0.2750,0.2750,13630400
1981-10-12,0.2842,0.2859,0.2842,0.2842,6837600
1981-10-13,0.2842,0.2879,0.2842,0.2842,11048800
1981-10-14,0.2694,0.2694,0.2675,0.2675,7744800
1981-10-15,0.2731,0.2750,0.2731,0.2731,7358400
1981-10-16,0.2712,0.2712,0.2694,0.2694,9116800
1981-10-19,0.2750,0.2768,0.2750,0.2750,5146400
1981-10-20,0.2898,0.2916,0.2898,0.2898,8932000
1981-10-21,0.2898,0.2916,0.2898,0.2898,19224800
1981-10-22,0.2898,0.2898,0.2879,0.2879,8069600
1981-10-23,0.2824,0.2824,0.2805,0.2805,6977600
1981-10-26,0.2805,0.2824,0.2805,0.2805,6820800
1981-10-27,0.2859,0.2898,0.2859,0.2859,21397600
1981-10-28,0.2952,0.2972,0.2952,0.2952,11043200
1981-10-29,0.2933,0.2933,0.2916,0.2916,7621600
1981-10-30,0.2952,0.2972,0.2952,0.2952,13182400
1981-11-02,0.2952,0.2972,0.2952,0.2952,9228800
1981-11-03,0.2933,0.2933,0.2916,0.2916,7095200
1981-11-04,0.2859,0.2859,0.2842,0.2842,5952800
1981-11-05,0.2657,0.2657,0.2640,0.2640,5840800
1981-11-06,0.2657,0.2675,0.2657,0.2657,6148800
1981-11-09,0.2694,0.2712,0.2694,0.2694,5096000
1981-11-10,0.2712,0.2731,0.2712,0.2712,4188800
1981-11-11,0.2786,0.2805,0.2786,0.2786,6860000
1981-11-12,0.2879,0.2898,0.2879,0.2879,9979200
1981-11-13,0.2694,0.2694,0.2675,0.2675,5252800
1981-11-16,0.2657,0.2657,0.2640,0.2640,5639200
1981-11-17,0.2694,0.2712,0.2694,0.2694,8853600
1981-11-18,0.2786,0.2805,0.2786,0.2786,7285600
1981-11-19,0.2786,0.2805,0.2786,0.2786,10001600
1981-11-20,0.2805,0.2824,0.2805,0.2805,9525600
1981-11-23,0.2712,0.2712,0.2675,0.2675,5740000
1981-11-24,0.2675,0.2675,0.2657,0.2657,5538400
1981-11-25,0.2712,0.2731,0.2712,0.2712,13137600
1981-11-27,0.2786,0.2805,0.2786,0.2786,9312800
1981-11-30,0.2768,0.2768,0.2750,0.2750,5992000
1981-12-01,0.2750,0.2768,0.2750,0.2750,5846400
1981-12-02,0.2768,0.2786,0.2768,0.2768,9391200
1981-12-03,0.2750,0.2750,0.2731,0.2731,5107200
1981-12-04,0.2805,0.2824,0.2805,0.2805,34288800
1981-12-07,0.2824,0.2842,0.2824,0.2824,14823200
1981-12-08,0.2805,0.2805,0.2768,0.2768,12656000
1981-12-09,0.2786,0.2805,0.2786,0.2786,8568000
1981-12-10,0.2786,0.2805,0.2786,0.2786,9352000
1981-12-11,0.2786,0.2805,0.2768,0.2768,19023200
1981-12-14,0.2712,0.2712,0.2675,0.2675,6311200
1981-12-15,0.2750,0.2768,0.2750,0.2750,7828800
1981-12-16,0.2879,0.2898,0.2879,0.2879,16363200
1981-12-17,0.3118,0.3137,0.3118,0.3118,12863200
1981-12-18,0.3376,0.3395,0.3376,0.3376,17931200
1981-12-21,0.3248,0.3248,0.3229,0.3229,14100800
1981-12-22,0.3285,0.3302,0.3285,0.3285,13456800
1981-12-23,0.3229,0.3229,0.3211,0.3211,7224000
1981-12-24,0.3229,0.3248,0.3229,0.3229,7229600
1981-12-28,0.3118,0.3118,0.3082,0.3082,9144800
1981-12-29,0.3137,0.3174,0.3137,0.3137,6059200
1981-12-30,0.3267,0.3285,0.3267,0.3267,8047200
1981-12-31,0.3267,0.3285,0.3267,0.3267,13664000
1982-01-04,0.3267,0.3267,0.3248,0.3248,17813600
1982-01-05,0.3118,0.3118,0.3082,0.3082,8960000
1982-01-06,0.3063,0.3063,0.3044,0.3044,16520000
1982-01-07,0.2842,0.2842,0.2805,0.2805,17511200
1982-01-08,0.2933,0.2952,0.2933,0.2933,14151200
1982-01-11,0.2768,0.2768,0.2750,0.2750,8332800
1982-01-12,0.2675,0.2675,0.2657,0.2657,14980000
1982-01-13,0.2657,0.2657,0.2640,0.2640,10438400
1982-01-14,0.2768,0.2786,0.2768,0.2768,6428800
1982-01-15,0.2952,0.2989,0.2952,0.2952,11676000
1982-01-18,0.3009,0.3044,0.3009,0.3009,7000000
1982-01-19,0.2972,0.2972,0.2933,0.2933,13876800
1982-01-20,0.2989,0.3009,0.2989,0.2989,6456800
1982-01-21,0.3044,0.3063,0.3044,0.3044,8332800
1982-01-22,0.3063,0.3082,0.3063,0.3063,6064800
1982-01-25,0.2989,0.2989,0.2972,0.2972,11177600
1982-01-26,0.2898,0.2898,0.2859,0.2859,5303200
1982-01-27,0.2879,0.2916,0.2879,0.2879,7840000
1982-01-28,0.2972,0.2989,0.2972,0.2972,9900800
1982-01-29,0.3009,0.3026,0.3009,0.3009,13288800
1982-02-01,0.3009,0.3009,0.2972,0.2972,9632000
1982-02-02,0.2989,0.3026,0.2989,0.2989,13568800
1982-02-03,0.2989,0.3009,0.2989,0.2989,7868000
1982-02-04,0.2933,0.2933,0.2916,0.2916,5510400
1982-02-05,0.2916,0.2933,0.2916,0.2916,10074400
1982-02-08,0.2750,0.2750,0.2731,0.2731,7924000
1982-02-09,0.2731,0.2750,0.2731,0.2731,14476000
1982-02-10,0.2768,0.2786,0.2768,0.2768,9699200
1982-02-11,0.2750,0.2750,0.2731,0.2731,6132000
1982-02-12,0.2768,0.2786,0.2768,0.2768,4911200
1982-02-16,0.2731,0.2731,0.2712,0.2712,8579200
1982-02-17,0.2750,0.2768,0.2750,0.2750,6395200
1982-02-18,0.2786,0.2805,0.2786,0.2786,7095200
1982-02-19,0.2786,0.2786,0.2768,0.2768,3399200
1982-02-22,0.2750,0.2750,0.2731,0.2731,6658400
1982-02-23,0.2712,0.2712,0.2694,0.2694,8635200
1982-02-24,0.2712,0.2731,0.2712,0.2712,9486400
1982-02-25,0.2712,0.2712,0.2694,0.2694,7700000
1982-02-26,0.2694,0.2712,0.2694,0.2694,4356800
1982-03-01,0.2712,0.2731,0.2712,0.2712,8825600
1982-03-02,0.2712,0.2731,0.2712,0.2712,8702400
1982-03-03,0.2712,0.2731,0.2712,0.2712,5913600
1982-03-04,0.2675,0.2675,0.2657,0.2657,9592800
1982-03-05,0.2473,0.2473,0.2455,0.2455,11328800
1982-03-08,0.2436,0.2436,0.2417,0.2417,8786400
1982-03-09,0.2436,0.2455,0.2436,0.2436,13126400
1982-03-10,0.2417,0.2417,0.2399,0.2399,21733600
1982-03-11,0.2399,0.2436,0.2399,0.2399,5644800
1982-03-12,0.2269,0.2269,0.2251,0.2251,11636800
1982-03-15,0.2251,0.2251,0.2234,0.2234,12840800
1982-03-16,0.2214,0.2214,0.2195,0.2195,11788000
1982-03-17,0.2104,0.2104,0.2084,0.2084,12622400
1982-03-18,0.2251,0.2269,0.2251,0.2251,14084000
1982-03-19,0.2455,0.2473,0.2455,0.2455,16452800
1982-03-22,0.2640,0.2657,0.2640,0.2640,17298400
1982-03-23,0.2620,0.2620,0.2601,0.2601,13988800
1982-03-24,0.2473,0.2473,0.2455,0.2455,12902400
1982-03-25,0.2455,0.2455,0.2436,0.2436,21028000
1982-03-26,0.2417,0.2417,0.2399,0.2399,12695200
1982-03-29,0.2455,0.2473,0.2455,0.2455,16900800
1982-03-30,0.2492,0.2510,0.2492,0.2492,19488000
1982-03-31,0.2492,0.2510,0.2492,0.2492,12538400
1982-04-01,0.2620,0.2640,0.2620,0.2620,14784000
1982-04-02,0.2620,0.2640,0.2620,0.2620,21201600
1982-04-05,0.2620,0.2640,0.2620,0.2620,21660800
1982-04-06,0.2620,0.2620,0.2601,0.2601,17897600
1982-04-07,0.2583,0.2583,0.2566,0.2566,7274400
1982-04-08,0.2583,0.2601,0.2583,0.2583,5997600
1982-04-12,0.2583,0.2601,0.2566,0.2566,11076800
1982-04-13,0.2381,0.2381,0.2362,0.2362,21324800
1982-04-14,0.2381,0.2399,0.2381,0.2381,28397600
1982-04-15,0.2417,0.2436,0.2417,0.2417,41070400
1982-04-16,0.2492,0.2510,0.2492,0.2492,26012000
1982-04-19,0.2473,0.2473,0.2436,0.2436,10320800
1982-04-20,0.2343,0.2343,0.2325,0.2325,20137600
1982-04-21,0.2325,0.2325,0.2307,0.2307,18256000
1982-04-22,0.2288,0.2288,0.2269,0.2269,13148800
1982-04-23,0.2269,0.2288,0.2269,0.2269,12073600
1982-04-26,0.2325,0.2343,0.2325,0.2325,14481600
1982-04-27,0.2269,0.2269,0.2251,0.2251,17567200
1982-04-28,0.2177,0.2177,0.2158,0.2158,24808000
1982-04-29,0.2158,0.2177,0.2158,0.2158,20557600
1982-04-30,0.2177,0.2195,0.2177,0.2177,69350400
1982-05-03,0.2251,0.2269,0.2251,0.2251,20675200
1982-05-04,0.2325,0.2343,0.2325,0.2325,18496800
1982-05-05,0.2325,0.2325,0.2288,0.2288,13484800
1982-05-06,0.2362,0.2381,0.2362,0.2362,18866400
1982-05-07,0.2399,0.2417,0.2399,0.2399,21179200
1982-05-10,0.2381,0.2381,0.2362,0.2362,7901600
1982-05-11,0.2307,0.2307,0.2288,0.2288,25754400
1982-05-12,0.2251,0.2251,0.2234,0.2234,17752000
1982-05-13,0.2251,0.2269,0.2251,0.2251,13613600
1982-05-14,0.2195,0.2195,0.2158,0.2158,23934400
1982-05-17,0.2141,0.2141,0.2123,0.2123,19051200
1982-05-18,0.2104,0.2104,0.2084,0.2084,30508800
1982-05-19,0.2084,0.2084,0.2067,0.2067,18821600
1982-05-20,0.2084,0.2104,0.2084,0.2084,6904800
1982-05-21,0.2104,0.2123,0.2104,0.2104,9710400
1982-05-24,0.2123,0.2141,0.2123,0.2123,7996800
1982-05-25,0.2123,0.2141,0.2123,0.2123,12891200
1982-05-26,0.2123,0.2123,0.2104,0.2104,10819200
1982-05-27,0.2084,0.2084,0.2067,0.2067,7812000
1982-05-28,0.2067,0.2084,0.2067,0.2067,4799200
1982-06-01,0.2049,0.2049,0.2030,0.2030,11900000
1982-06-02,0.2067,0.2084,0.2067,0.2067,8226400
1982-06-03,0.2030,0.2030,0.1993,0.1993,9940000
1982-06-04,0.1956,0.1956,0.1938,0.1938,9419200
1982-06-07,0.1938,0.1956,0.1938,0.1938,9290400
1982-06-08,0.1938,0.1938,0.1919,0.1919,7851200
1982-06-09,0.1900,0.1900,0.1882,0.1882,8461600
1982-06-10,0.1900,0.1919,0.1900,0.1900,8601600
1982-06-11,0.1975,0.1993,0.1975,0.1975,13658400
1982-06-14,0.1975,0.1993,0.1975,0.1975,7498400
1982-06-15,0.1975,0.1993,0.1975,0.1975,8803200
1982-06-16,0.1975,0.1993,0.1975,0.1975,10432800
1982-06-17,0.1956,0.1956,0.1938,0.1938,7291200
1982-06-18,0.1938,0.1938,0.1900,0.1900,4967200
1982-06-21,0.1900,0.1919,0.1900,0.1900,7134400
1982-06-22,0.1975,0.2011,0.1975,0.1975,4390400
1982-06-23,0.2030,0.2067,0.2030,0.2030,13188000
1982-06-24,0.2030,0.2049,0.2030,0.2030,11037600
1982-06-25,0.1975,0.1975,0.1956,0.1956,6669600
1982-06-28,0.1956,0.1956,0.1938,0.1938,6288800
1982-06-29,0.1900,0.1900,0.1882,0.1882,8954400
1982-06-30,0.1882,0.1900,0.1882,0.1882,16906400
1982-07-01,0.1882,0.1882,0.1865,0.1865,13932800
1982-07-02,0.1791,0.1791,0.1771,0.1771,14526400
1982-07-06,0.1717,0.1717,0.1698,0.1698,21924000
1982-07-07,0.1698,0.1717,0.1698,0.1698,7593600
1982-07-08,0.1642,0.1642,0.1624,0.1624,41081600
1982-07-09,0.1678,0.1698,0.1678,0.1678,32104800
1982-07-12,0.1717,0.1735,0.1717,0.1717,15848000
1982-07-13,0.1826,0.1845,0.1826,0.1826,28593600
1982-07-14,0.1845,0.1882,0.1845,0.1845,17780000
1982-07-15,0.1882,0.1900,0.1882,0.1882,16447200
1982-07-16,0.1956,0.1975,0.1956,0.1956,19252800
1982-07-19,0.1975,0.1993,0.1975,0.1975,20944000
1982-07-20,0.2104,0.2123,0.2104,0.2104,12426400
1982-07-21,0.2104,0.2123,0.2104,0.2104,17925600
1982-07-22,0.2123,0.2141,0.2123,0.2123,8803200
1982-07-23,0.2104,0.2104,0.2084,0.2084,4575200
1982-07-26,0.2011,0.2011,0.1993,0.1993,14212800
1982-07-27,0.1993,0.2011,0.1993,0.1993,8080800
1982-07-28,0.1919,0.1919,0.1900,0.1900,13378400
1982-07-29,0.1975,0.1993,0.1975,0.1975,15467200
1982-07-30,0.1993,0.2011,0.1993,0.1993,9654400
1982-08-02,0.2049,0.2067,0.2049,0.2049,23598400
1982-08-03,0.1938,0.1938,0.1919,0.1919,22467200
1982-08-04,0.1919,0.1919,0.1900,0.1900,20966400
1982-08-05,0.1845,0.1845,0.1826,0.1826,17438400
1982-08-06,0.1826,0.1826,0.1808,0.1808,24208800
1982-08-09,0.1826,0.1845,0.1826,0.1826,14028000
1982-08-10,0.1938,0.1956,0.1938,0.1938,28061600
1982-08-11,0.1956,0.1975,0.1956,0.1956,17472000
1982-08-12,0.1956,0.1956,0.1938,0.1938,7655200
1982-08-13,0.1938,0.1956,0.1938,0.1938,6490400
1982-08-16,0.1975,0.1993,0.1975,0.1975,9604000
1982-08-17,0.2104,0.2141,0.2104,0.2104,11933600
1982-08-18,0.2104,0.2123,0.2104,0.2104,31264800
1982-08-19,0.2123,0.2141,0.2123,0.2123,11905600
1982-08-20,0.2177,0.2195,0.2177,0.2177,13714400
1982-08-23,0.2269,0.2288,0.2269,0.2269,17421600
1982-08-24,0.2381,0.2399,0.2381,0.2381,38942400
1982-08-25,0.2547,0.2566,0.2547,0.2547,89269600
1982-08-26,0.2620,0.2640,0.2620,0.2620,52645600
1982-08-27,0.2510,0.2510,0.2492,0.2492,24662400
1982-08-30,0.2527,0.2547,0.2527,0.2527,20109600
1982-08-31,0.2657,0.2675,0.2657,0.2657,35140000
1982-09-01,0.2601,0.2601,0.2583,0.2583,20641600
1982-09-02,0.2694,0.2712,0.2694,0.2694,18855200
1982-09-03,0.2712,0.2731,0.2712,0.2712,26135200
1982-09-07,0.2583,0.2583,0.2566,0.2566,20344800
1982-09-08,0.2657,0.2675,0.2657,0.2657,18082400
1982-09-09,0.2620,0.2620,0.2601,0.2601,15898400
1982-09-10,0.2675,0.2694,0.2675,0.2675,14016800
1982-09-13,0.2694,0.2712,0.2694,0.2694,14722400
1982-09-14,0.2786,0.2805,0.2786,0.2786,25373600
1982-09-15,0.2786,0.2786,0.2768,0.2768,17936800
